Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions,You have exceeded the maximum number of daily result records for your account. Please add a credit card to continue retrieving results.
Stockholm,05/26/2021,46.2,50.6,48.7,47.6,95.94,,13.0,23.9,125.25,43.0,2.04,100.0,,5.4,30.9,1005.9,"Drizzle, Rain, Rain Showers, Fog, Heavy Rain, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,"Rain, Partially cloudy",
Stockholm,05/27/2021,42.9,45.6,43.9,42.6,95.07,,11.6,22.1,310.17,36.8,0.4,100.0,,9.3,31.7,1007.0,"Drizzle, Mist, Heavy Drizzle, Light Drizzle, Rain, Rain Showers, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,"Rain, Partially cloudy",
Stockholm,05/28/2021,43.8,58.3,48.8,44.7,86.73,,9.3,16.8,259.54,38.7,0.02,25.0,,17.3,19.6,1015.7,"Drizzle, Mist, Rain, Rain Showers, Fog, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,05/29/2021,39.1,61.6,51.8,38.7,64.76,,9.0,21.2,119.71,35.2,0.0,0.0,,22.7,2.2,1023.3,"Mist, Fog",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,05/30/2021,35.6,65.8,53.3,38.9,62.08,,7.8,13.7,179.79,48.8,0.0,0.0,,22.7,0.0,1027.1,"Mist, Fog",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,05/31/2021,45.2,67.4,56.4,42.2,61.19,,11.2,18.5,202.58,44.8,0.0,0.0,,27.9,11.2,1021.3,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/01/2021,47.6,62.5,55.4,41.5,60.0,,14.2,24.7,140.08,44.1,0.0,0.0,,17.7,2.0,1023.4,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/02/2021,48.7,71.0,60.3,43.1,55.19,,9.5,16.8,70.71,48.9,0.0,0.0,,18.0,0.1,1029.6,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/03/2021,50.5,72.6,62.5,43.3,51.67,,12.1,17.6,159.33,,0.0,0.0,,16.6,0.8,1030.3,"Mist, Fog",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/04/2021,50.5,72.1,62.5,43.6,52.32,,6.9,16.1,146.38,,0.0,0.0,,15.7,0.9,1026.8,Mist,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/05/2021,54.8,76.8,65.8,46.2,51.23,,11.5,13.9,137.58,,0.0,0.0,,16.0,1.7,1021.9,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/06/2021,55.1,77.6,67.4,47.0,52.11,,8.2,12.3,131.58,,0.0,0.0,,16.0,0.5,1019.9,"Mist, Fog",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/07/2021,60.3,80.3,69.8,50.0,50.33,79.6,10.3,15.5,252.75,,0.03,16.67,,16.1,1.7,1019.2,"Mist, Light Drizzle, Rain, Fog, Rain Showers, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/08/2021,61.0,73.0,66.5,56.2,70.86,,8.6,13.8,248.88,,0.12,45.83,,13.2,8.1,1018.2,"Drizzle, Mist, Rain, Rain Showers, Heavy Rain, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/09/2021,59.8,71.3,64.7,58.4,80.77,,6.6,15.9,234.88,,1.09,25.0,,10.8,19.4,1016.4,"Drizzle, Mist, Rain, Fog, Rain Showers",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/10/2021,58.2,76.4,68.1,51.7,58.47,,9.5,16.4,227.25,,0.0,0.0,,14.6,0.7,1015.2,"Mist, Fog",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/11/2021,58.6,76.8,68.3,54.1,62.01,,13.2,21.2,171.13,,0.15,8.33,,16.9,5.3,1012.6,"Rain, Fog, Rain Showers",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/12/2021,55.6,68.2,61.9,55.9,81.65,,13.0,23.5,259.54,,0.32,54.17,,14.8,10.1,1002.4,"Drizzle, Light Drizzle, Rain, Rain Showers, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/13/2021,54.2,68.8,60.7,44.3,58.94,,14.6,24.0,278.83,,0.01,8.33,,16.9,1.4,1012.3,"Rain, Fog, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/14/2021,55.1,73.2,63.8,51.3,64.5,,16.5,31.6,201.21,,0.02,12.5,,16.4,4.1,1011.8,"Drizzle, Rain, Fog, Rain Showers, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/15/2021,56.0,69.5,62.9,45.1,54.29,,17.3,30.0,255.83,,0.0,0.0,,17.5,0.7,1010.3,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/16/2021,54.8,71.6,63.2,46.0,54.48,,10.1,17.6,210.71,,0.0,0.0,,17.3,0.9,1016.5,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/17/2021,58.9,74.5,66.4,51.1,59.55,,14.2,23.1,176.46,,0.0,0.0,,16.1,3.2,1018.7,Mist,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/18/2021,59.2,84.1,71.9,55.1,57.4,83.3,17.8,30.0,172.71,,0.0,0.0,,14.8,0.7,1014.9,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/19/2021,59.2,83.6,70.6,55.5,60.07,83.1,11.4,18.4,100.42,,0.0,0.0,,15.9,1.8,1014.1,Smoke Or Haze,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/20/2021,65.7,83.3,74.4,61.0,63.98,84.3,12.3,18.6,189.58,,0.0,0.0,,12.8,0.5,1010.3,"Mist, Fog",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/21/2021,66.7,83.2,74.3,57.9,59.07,81.8,10.8,19.0,167.25,,0.07,16.67,,15.1,2.9,1007.9,"Drizzle, Mist, Rain, Rain Showers",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/22/2021,58.7,84.1,71.7,61.6,71.44,85.9,10.7,19.1,211.54,,0.11,8.33,,13.2,2.9,1009.2,"Drizzle, Mist, Rain, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/23/2021,57.4,71.8,63.4,57.2,80.71,,8.3,14.8,290.58,,0.44,16.67,,15.9,11.1,1016.1,"Drizzle, Mist, Rain, Rain Showers, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/24/2021,61.9,72.0,66.4,58.4,76.1,,11.4,15.6,101.83,,0.0,0.0,,15.4,8.8,1017.2,"Drizzle, Mist, Fog",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/25/2021,61.2,71.9,65.8,59.3,80.86,,5.5,10.7,111.17,,0.14,29.17,,11.3,11.1,1013.8,"Mist, Rain, Fog, Rain Showers, Heavy Rain, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/26/2021,62.6,71.4,66.8,57.6,73.22,,9.0,16.1,271.38,,0.02,8.33,,15.3,9.6,1014.8,"Drizzle, Mist, Rain, Rain Showers, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/27/2021,61.4,79.8,70.4,57.6,65.35,,9.0,21.5,231.58,,0.39,16.67,,16.1,2.3,1013.7,"Mist, Rain, Fog, Rain Showers, Light Rain",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Rain,
Stockholm,06/28/2021,62.4,79.3,71.0,57.3,64.04,,8.5,13.9,264.0,,0.0,0.0,,15.0,1.4,1012.9,Fog,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,06/29/2021,58.7,78.6,70.7,56.7,64.02,,9.1,,232.59,,0.0,0.0,,5.9,82.4,1009.8,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Overcast,
Stockholm,06/30/2021,58.8,67.7,62.8,52.5,69.72,,12.8,,259.14,,0.0,0.0,,6.2,71.2,1011.6,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Partially cloudy,
Stockholm,07/01/2021,57.0,74.9,66.0,50.3,58.55,,17.3,,105.14,,0.0,0.0,,6.2,95.2,1014.2,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Overcast,
Stockholm,07/02/2021,52.7,78.6,68.0,50.7,56.62,,11.3,,61.0,,0.0,0.0,,6.2,46.2,1015.2,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Partially cloudy,
Stockholm,07/03/2021,58.6,76.9,69.3,51.7,55.07,,12.7,,79.89,,0.0,0.0,,6.2,34.8,1015.0,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Partially cloudy,
Stockholm,07/04/2021,60.3,78.7,70.9,53.5,56.9,,12.6,,115.15,,0.0,0.0,,6.2,43.1,1014.0,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Partially cloudy,
Stockholm,07/05/2021,64.1,80.6,72.8,60.1,66.32,81.3,17.4,22.5,85.54,,0.0,8.33,,16.4,3.8,1012.5,"Rain, Fog, Rain Showers",59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Clear,
Stockholm,07/06/2021,67.7,77.0,72.0,61.6,71.02,,13.9,,143.83,,0.0,0.0,,6.2,68.5,1009.2,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Partially cloudy,
Stockholm,07/07/2021,64.2,71.4,67.5,64.1,88.76,,10.2,,164.6,,0.0,0.0,,6.0,85.5,1013.7,,59.3326,18.0668,"Stockholm, Stockholms län, Sverige","Stockholm, Stockholms län, Sverige",,Overcast,
